JPS1917|Leviticus 25:1|c1,Leviticus 25:1,Behar,"And the LORD spoke unto {{c1::Moses}} in mount Sinai, saying:",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:1|c2,Leviticus 25:1,Behar,"And the LORD spoke unto Moses in mount {{c1::Sinai}}, saying:",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:2|c1,Leviticus 25:2,Behar,"Speak unto the children of {{c1::Israel}}, and say unto them: When ye come into the land which I give you, then shall the land keep a sabbath unto the LORD.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:2|c2,Leviticus 25:2,Behar,"Speak unto the children of Israel, and say unto them: When ye come into the land which {{c1::I}} give you, then shall the land keep a sabbath unto the LORD.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:3|c1,Leviticus 25:3,Behar,"Six years thou shalt sow thy field, and six years thou shalt prune thy {{c1::vineyard}}, and gather in the produce thereof.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:3|c2,Leviticus 25:3,Behar,"Six years thou shalt sow thy field, and six years thou shalt prune thy vineyard, and {{c1::gather}} in the produce thereof.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:4|c1,Leviticus 25:4,Behar,"But in the {{c1::seventh}} year shall be a sabbath of solemn rest for the land, a sabbath unto the LORD; thou shalt neither sow thy field, nor prune thy vineyard.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:4|c2,Leviticus 25:4,Behar,"But in the seventh year shall be a {{c1::sabbath}} of solemn rest for the land, a sabbath unto the LORD; thou shalt neither sow thy field, nor prune thy vineyard.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:5|c1,Leviticus 25:5,Behar,"That which {{c1::groweth}} of itself of thy harvest thou shalt not reap, and the grapes of thy undressed vine thou shalt not gather; it shall be a year of solemn rest for the land.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:5|c2,Leviticus 25:5,Behar,"That which groweth of {{c1::itself}} of thy harvest thou shalt not reap, and the grapes of thy undressed vine thou shalt not gather; it shall be a year of solemn rest for the land.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:6|c1,Leviticus 25:6,Behar,"And the {{c1::sabbath}}-produce of the land shall be for food for you: for thee, and for thy servant and for thy maid, and for thy hired servant and for the settler by thy side that sojourn with thee;",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:6|c2,Leviticus 25:6,Behar,"And the sabbath-{{c1::produce}} of the land shall be for food for you: for thee, and for thy servant and for thy maid, and for thy hired servant and for the settler by thy side that sojourn with thee;",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:7|c1,Leviticus 25:7,Behar,"and for thy {{c1::cattle}}, and for the beasts that are in thy land, shall all the increase thereof be for food.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:7|c2,Leviticus 25:7,Behar,"and for thy cattle, and for the {{c1::beasts}} that are in thy land, shall all the increase thereof be for food.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:8|c1,Leviticus 25:8,Behar,"And thou shalt {{c1::number}} seven sabbaths of years unto thee, seven times seven years; and there shall be unto thee the days of seven sabbaths of years, even forty and nine years.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:8|c2,Leviticus 25:8,Behar,"And thou shalt number seven {{c1::sabbaths}} of years unto thee, seven times seven years; and there shall be unto thee the days of seven sabbaths of years, even forty and nine years.",Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:9|c1,Leviticus 25:9,Behar,Then shalt thou make {{c1::proclamation}} with the blast of the horn on the tenth day of the seventh month; in the day of atonement shall ye make proclamation with the horn throughout all your land.,Torah::Leviticus::Behar Type::AutoCloze
JPS1917|Leviticus 25:9|c2,Leviticus 25:9,Behar,Then shalt thou make proclamation with the blast of the horn on the tenth day of the {{c1::seventh}} month; in the day of atonement shall ye make proclamation with the horn throughout all your land.,Torah::Leviticus::Behar Type::AutoCloze
