JPS1917|Numbers 1:1|c1,Numbers 1:1,Bamidbar,"AND THE LORD spoke unto {{c1::Moses}} in the wilderness of Sinai, in the tent of meeting, on the first day of the second month, in the second year after they were come out of the land of Egypt, saying:",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:1|c2,Numbers 1:1,Bamidbar,"AND THE LORD spoke unto Moses in the wilderness of {{c1::Sinai}}, in the tent of meeting, on the first day of the second month, in the second year after they were come out of the land of Egypt, saying:",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:2|c1,Numbers 1:2,Bamidbar,"’Take ye the sum of all the congregation of the children of {{c1::Israel}}, by their families, by their fathers’houses, according to the number of names, every male, by their polls;",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:2|c2,Numbers 1:2,Bamidbar,"’Take ye the sum of all the {{c1::congregation}} of the children of Israel, by their families, by their fathers’houses, according to the number of names, every male, by their polls;",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:3|c1,Numbers 1:3,Bamidbar,"from twenty years old and upward, all that are able to go forth to war in {{c1::Israel}}: ye shall number them by their hosts, even thou and Aaron.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:3|c2,Numbers 1:3,Bamidbar,"from twenty years old and upward, all that are able to go forth to war in Israel: ye shall number them by their hosts, even thou and {{c1::Aaron}}.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:4|c1,Numbers 1:4,Bamidbar,"And with you there shall be a man of every tribe, every one head of his {{c1::fathers’house}}.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:5|c1,Numbers 1:5,Bamidbar,"And these are the names of the men that shall stand with you: of {{c1::Reuben}}, Elizur the son of Shedeur.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:5|c2,Numbers 1:5,Bamidbar,"And these are the names of the men that shall stand with you: of Reuben, {{c1::Elizur}} the son of Shedeur.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:6|c1,Numbers 1:6,Bamidbar,"Of {{c1::Simeon}}, Shelumiel the son of Zurishaddai.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:6|c2,Numbers 1:6,Bamidbar,"Of Simeon, {{c1::Shelumiel}} the son of Zurishaddai.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:7|c1,Numbers 1:7,Bamidbar,"Of {{c1::Judah}}, Nahshon the son of Amminadab.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:7|c2,Numbers 1:7,Bamidbar,"Of Judah, {{c1::Nahshon}} the son of Amminadab.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:8|c1,Numbers 1:8,Bamidbar,"Of {{c1::Issachar}}, Nethanel the son of Zuar.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:8|c2,Numbers 1:8,Bamidbar,"Of Issachar, {{c1::Nethanel}} the son of Zuar.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:9|c1,Numbers 1:9,Bamidbar,"Of {{c1::Zebulun}}, Eliab the son of Helon.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:9|c2,Numbers 1:9,Bamidbar,"Of Zebulun, {{c1::Eliab}} the son of Helon.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:10|c1,Numbers 1:10,Bamidbar,"Of the children of {{c1::Joseph}}: of Ephraim, Elishama the son of Ammihud; of Manasseh, Gamaliel the son of Pedahzur.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:10|c2,Numbers 1:10,Bamidbar,"Of the children of Joseph: of {{c1::Ephraim}}, Elishama the son of Ammihud; of Manasseh, Gamaliel the son of Pedahzur.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:11|c1,Numbers 1:11,Bamidbar,"Of {{c1::Benjamin}}, Abidan the son of Gideoni.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:11|c2,Numbers 1:11,Bamidbar,"Of Benjamin, {{c1::Abidan}} the son of Gideoni.",Torah::Numbers::Bamidbar Type::AutoCloze
JPS1917|Numbers 1:12|c1,Numbers 1:12,Bamidbar,"Of {{c1::Dan}}, Ahiezer the son of Ammishaddai.",Torah::Numbers::Bamidbar Type::AutoCloze
