JPS1917|Deuteronomy 16:18|c1,Deuteronomy 16:18,Shoftim,"{{c1::Judges}} and officers shalt thou make thee in all thy gates, which the LORD thy God giveth thee, tribe by tribe; and they shall judge the people with righteous judgment.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:18|c2,Deuteronomy 16:18,Shoftim,"Judges and {{c1::officers}} shalt thou make thee in all thy gates, which the LORD thy God giveth thee, tribe by tribe; and they shall judge the people with righteous judgment.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:19|c1,Deuteronomy 16:19,Shoftim,"Thou shalt not wrest {{c1::judgment}}; thou shalt not respect persons; neither shalt thou take a gift; for a gift doth blind the eyes of the wise, and pervert the words of the righteous.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:19|c2,Deuteronomy 16:19,Shoftim,"Thou shalt not wrest judgment; thou shalt not {{c1::respect}} persons; neither shalt thou take a gift; for a gift doth blind the eyes of the wise, and pervert the words of the righteous.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:20|c1,Deuteronomy 16:20,Shoftim,"{{c1::Justice}}, justice shalt thou follow, that thou mayest live, and inherit the land which the LORD thy God giveth thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:20|c2,Deuteronomy 16:20,Shoftim,"Justice, justice shalt thou {{c1::follow}}, that thou mayest live, and inherit the land which the LORD thy God giveth thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:21|c1,Deuteronomy 16:21,Shoftim,"Thou shalt not plant thee an {{c1::Asherah}} of any kind of tree beside the altar of the LORD thy God, which thou shalt make thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:21|c2,Deuteronomy 16:21,Shoftim,"Thou shalt not plant thee an Asherah of any kind of tree {{c1::beside}} the altar of the LORD thy God, which thou shalt make thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:22|c1,Deuteronomy 16:22,Shoftim,"{{c1::Neither}} shalt thou set thee up a pillar, which the LORD thy God hateth.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 16:22|c2,Deuteronomy 16:22,Shoftim,"Neither shalt thou set thee up a {{c1::pillar}}, which the LORD thy God hateth.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:1|c1,Deuteronomy 17:1,Shoftim,"Thou shalt not {{c1::sacrifice}} unto the LORD thy God an ox, or a sheep, wherein is a blemish, even any evil thing; for that is an abomination unto the LORD thy God.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:1|c2,Deuteronomy 17:1,Shoftim,"Thou shalt not sacrifice unto the LORD thy God an ox, or a sheep, {{c1::wherein}} is a blemish, even any evil thing; for that is an abomination unto the LORD thy God.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:2|c1,Deuteronomy 17:2,Shoftim,"If there be found in the midst of thee, {{c1::within}} any of thy gates which the LORD thy God giveth thee, man or woman, that doeth that which is evil in the sight of the LORD thy God, in transgressing His covenant,",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:2|c2,Deuteronomy 17:2,Shoftim,"If there be found in the midst of thee, within any of thy gates which the LORD thy God {{c1::giveth}} thee, man or woman, that doeth that which is evil in the sight of the LORD thy God, in transgressing His covenant,",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:3|c1,Deuteronomy 17:3,Shoftim,"and hath gone and served other gods, and worshipped them, or the sun, or the moon, or any of the host of heaven, which {{c1::I}} have commanded not;",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:3|c2,Deuteronomy 17:3,Shoftim,"and hath gone and {{c1::served}} other gods, and worshipped them, or the sun, or the moon, or any of the host of heaven, which I have commanded not;",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:4|c1,Deuteronomy 17:4,Shoftim,"and it be told thee, and thou hear it, then shalt thou inquire diligently, and, behold, if it be true, and the thing certain, that such abomination is wrought in {{c1::Israel}};",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:4|c2,Deuteronomy 17:4,Shoftim,"and it be told thee, and thou hear it, then shalt thou {{c1::inquire}} diligently, and, behold, if it be true, and the thing certain, that such abomination is wrought in Israel;",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:5|c1,Deuteronomy 17:5,Shoftim,"then shalt thou bring forth that man or that woman, who have done this evil thing, unto thy gates, even the man or the woman; and thou shalt stone them with {{c1::stones}}, that they die.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:6|c1,Deuteronomy 17:6,Shoftim,"At the mouth of two {{c1::witnesses}}, or three witnesses, shall he that is to die be put to death; at the mouth of one witness he shall not be put to death.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:6|c2,Deuteronomy 17:6,Shoftim,"At the mouth of two witnesses, or three witnesses, shall he that is to die be put to death; at the mouth of one {{c1::witness}} he shall not be put to death.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:7|c1,Deuteronomy 17:7,Shoftim,"The hand of the witnesses shall be first upon him to put him to death, and afterward the hand of all the people. {{c1::So}} thou shalt put away the evil from the midst of thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:7|c2,Deuteronomy 17:7,Shoftim,"The hand of the {{c1::witnesses}} shall be first upon him to put him to death, and afterward the hand of all the people. So thou shalt put away the evil from the midst of thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:8|c1,Deuteronomy 17:8,Shoftim,"If there arise a {{c1::matter}} too hard for thee in judgment, between blood and blood, between plea and plea, and between stroke and stroke, even matters of controversy within thy gates; then shalt thou arise, and get thee up unto the place which the LORD thy God shall choose.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:8|c2,Deuteronomy 17:8,Shoftim,"If there arise a matter too hard for thee in {{c1::judgment}}, between blood and blood, between plea and plea, and between stroke and stroke, even matters of controversy within thy gates; then shalt thou arise, and get thee up unto the place which the LORD thy God shall choose.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:9|c1,Deuteronomy 17:9,Shoftim,"And thou shall come unto the priests the {{c1::Levites}}, and unto the judge that shall be in those days; and thou shalt inquire; and they shall declare unto thee the sentence of judgment.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:9|c2,Deuteronomy 17:9,Shoftim,"And thou shall come unto the {{c1::priests}} the Levites, and unto the judge that shall be in those days; and thou shalt inquire; and they shall declare unto thee the sentence of judgment.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:10|c1,Deuteronomy 17:10,Shoftim,"And thou shalt do {{c1::according}} to the tenor of the sentence, which they shall declare unto thee from that place which the LORD shall choose; and thou shalt observe to do according to all that they shall teach thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:10|c2,Deuteronomy 17:10,Shoftim,"And thou shalt do according to the tenor of the {{c1::sentence}}, which they shall declare unto thee from that place which the LORD shall choose; and thou shalt observe to do according to all that they shall teach thee.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:11|c1,Deuteronomy 17:11,Shoftim,"{{c1::According}} to the law which they shall teach thee, and according to the judgment which they shall tell thee, thou shalt do; thou shalt not turn aside from the sentence which they shall declare unto thee, to the right hand, nor to the left.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:11|c2,Deuteronomy 17:11,Shoftim,"According to the law which they shall teach thee, and according to the {{c1::judgment}} which they shall tell thee, thou shalt do; thou shalt not turn aside from the sentence which they shall declare unto thee, to the right hand, nor to the left.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:12|c1,Deuteronomy 17:12,Shoftim,"And the man that doeth presumptuously, in not hearkening unto the priest that standeth to minister there before the LORD thy God, or unto the judge, even that man shall die; and thou shalt exterminate the evil from {{c1::Israel}}.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:12|c2,Deuteronomy 17:12,Shoftim,"And the man that doeth {{c1::presumptuously}}, in not hearkening unto the priest that standeth to minister there before the LORD thy God, or unto the judge, even that man shall die; and thou shalt exterminate the evil from Israel.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:13|c1,Deuteronomy 17:13,Shoftim,"And all the {{c1::people}} shall hear, and fear, and do no more presumptuously.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:13|c2,Deuteronomy 17:13,Shoftim,"And all the people shall hear, and fear, and do no more {{c1::presumptuously}}.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:14|c1,Deuteronomy 17:14,Shoftim,"When thou art come unto the land which the LORD thy God giveth thee, and shalt possess it, and shalt dwell therein; and shalt say: ‘{{c1::I}} will set a king over me, like all the nations that are round about me’;",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:14|c2,Deuteronomy 17:14,Shoftim,"When thou art come unto the land which the LORD thy God {{c1::giveth}} thee, and shalt possess it, and shalt dwell therein; and shalt say: ‘I will set a king over me, like all the nations that are round about me’;",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:15|c1,Deuteronomy 17:15,Shoftim,"thou shalt in any wise set him king over thee, whom the LORD thy God shall {{c1::choose}}; one from among thy brethren shalt thou set king over thee; thou mayest not put a foreigner over thee, who is not thy brother.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:15|c2,Deuteronomy 17:15,Shoftim,"thou shalt in any wise set him king over thee, whom the LORD thy God shall choose; one from among thy {{c1::brethren}} shalt thou set king over thee; thou mayest not put a foreigner over thee, who is not thy brother.",Torah::Deuteronomy::Shoftim Type::AutoCloze
JPS1917|Deuteronomy 17:16|c1,Deuteronomy 17:16,Shoftim,"Only he shall not multiply horses to himself, nor cause the people to return to {{c1::Egypt}}, to the end that he should multiply horses; forasmuch as the LORD hath said unto you: ‘Ye shall henceforth return no more that way.’",Torah::Deuteronomy::Shoftim Type::AutoCloze
