JPS1917|Exodus 30:11|c1,Exodus 30:11,Ki Tisa,"And the LORD spoke unto {{c1::Moses}}, saying:",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:11|c2,Exodus 30:11,Ki Tisa,"And the LORD spoke unto Moses, {{c1::saying}}:",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:12|c1,Exodus 30:12,Ki Tisa,"’When thou takest the sum of the children of {{c1::Israel}}, according to their number, then shall they give every man a ransom for his soul unto the LORD, when thou numberest them; that there be no plague among them, when thou numberest them.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:12|c2,Exodus 30:12,Ki Tisa,"’When thou {{c1::takest}} the sum of the children of Israel, according to their number, then shall they give every man a ransom for his soul unto the LORD, when thou numberest them; that there be no plague among them, when thou numberest them.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:13|c1,Exodus 30:13,Ki Tisa,"This they shall give, every one that {{c1::passeth}} among them that are numbered, half a shekel after the shekel of the sanctuary—the shekel is twenty gerahs—half a shekel for an offering to the LORD.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:13|c2,Exodus 30:13,Ki Tisa,"This they shall give, every one that passeth among them that are {{c1::numbered}}, half a shekel after the shekel of the sanctuary—the shekel is twenty gerahs—half a shekel for an offering to the LORD.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:14|c1,Exodus 30:14,Ki Tisa,"Every one that {{c1::passeth}} among them that are numbered, from twenty years old and upward, shall give the offering of the LORD.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:14|c2,Exodus 30:14,Ki Tisa,"Every one that passeth among them that are {{c1::numbered}}, from twenty years old and upward, shall give the offering of the LORD.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:15|c1,Exodus 30:15,Ki Tisa,"The rich shall not give more, and the poor shall not give less, than the half {{c1::shekel}}, when they give the offering of the LORD, to make atonement for your souls.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:15|c2,Exodus 30:15,Ki Tisa,"The rich shall not give more, and the poor shall not give less, than the half shekel, when they give the {{c1::offering}} of the LORD, to make atonement for your souls.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:16|c1,Exodus 30:16,Ki Tisa,"And thou shalt take the atonement money from the children of {{c1::Israel}}, and shalt appoint it for the service of the tent of meeting, that it may be a memorial for the children of Israel before the LORD, to make atonement for your souls.’",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:16|c2,Exodus 30:16,Ki Tisa,"And thou shalt take the {{c1::atonement}} money from the children of Israel, and shalt appoint it for the service of the tent of meeting, that it may be a memorial for the children of Israel before the LORD, to make atonement for your souls.’",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:17|c1,Exodus 30:17,Ki Tisa,"And the LORD spoke unto {{c1::Moses}}, saying:",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:17|c2,Exodus 30:17,Ki Tisa,"And the LORD spoke unto Moses, {{c1::saying}}:",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:18|c1,Exodus 30:18,Ki Tisa,"’Thou shalt also make a laver of brass, and the base {{c1::thereof}} of brass, whereat to wash; and thou shalt put it between the tent of meeting and the altar, and thou shalt put water therein.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:18|c2,Exodus 30:18,Ki Tisa,"’Thou shalt also make a laver of brass, and the base thereof of brass, {{c1::whereat}} to wash; and thou shalt put it between the tent of meeting and the altar, and thou shalt put water therein.",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:19|c1,Exodus 30:19,Ki Tisa,And {{c1::Aaron}} and his sons shall wash their hands and their feet thereat;,Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:19|c2,Exodus 30:19,Ki Tisa,And Aaron and his sons shall wash their hands and their feet {{c1::thereat}};,Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:20|c1,Exodus 30:20,Ki Tisa,"when they go into the tent of {{c1::meeting}}, they shall wash with water, that they die not; or when they come near to the altar to minister, to cause an offering made by fire to smoke unto the LORD;",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:20|c2,Exodus 30:20,Ki Tisa,"when they go into the tent of meeting, they shall wash with water, that they die not; or when they come near to the altar to {{c1::minister}}, to cause an offering made by fire to smoke unto the LORD;",Torah::Exodus::Ki Tisa Type::AutoCloze
JPS1917|Exodus 30:21|c1,Exodus 30:21,Ki Tisa,"so they shall wash their hands and their feet, that they die not; and it shall be a {{c1::statute}} for ever to them, even to him and to his seed throughout their generations.’",Torah::Exodus::Ki Tisa Type::AutoCloze
